firm_id,year,roe,sales_growth,dead,lempm,lcapital,lsales,management,zmanagement,zoperations,zmonitoring,ztargets,zincentives,ztalenthp,zlean1,zlean2,zlean3,zperf1,zperf2,zperf3,zperf4,zperf5,zperf6,zperf7,zperf8,zperf9,zperf10,ztalent1,ztalent2,ztalent3,ztalent4,ztalent5,ztalent6,ztalent7,mba,mbamiss,degree,industry_degree,degree_miss,owntype,founder,founderceo,country,ccfrance,ccgermany,ccuk,ccus,hourst,hourstmiss,oecdind,sic2,sic3,competition,competitionmiss,lerner,firmage,public,logwages,lpaymanagers
11,1994,25.545677185058594,0.04827709123492241,0,8.754570960998535,12.67832088470459,13.24914264678955,3.8888888359069824,0.61782073974609375,0.45297518372535706,0.61083984375,1.147814154624939,0.47981294989585876,1.799766182899475,0.8053097724914551,-1.2047566175460815,0.5412489771842957,0.6811984181404114,1.3611268997192383,0.4952520430088043,0.5283860564231873,0.5043097734451294,1.6019060611724854,1.6083486080169678,0.697081446647644,0.6839206218719482,0.16512459516525269,-1.550087571144104,2.2425332069396973,2.0953309535980225,1.5042014122009277,-0.3372214734554291,1.8238798379898071,-0.3425371050834656,0,1,0,34.94363784790039,1,family,0,0,us,0,0,0,1,0,1,........Textiles,22,222,2,0,0.8883808851242065,109,1,NA,6.935786247253418
12,1994,27.720684051513672,0.015549872070550919,0,8.443708419799805,11.036710739135742,13.447615623474121,2.1111111640930176,-1.01728355884552,-1.6362420320510864,-1.8012187480926514,-0.14179721474647522,-0.8986029624938965,-0.9791143536567688,-0.9430699348449707,-1.2047566175460815,-0.35331642627716064,-1.0393133163452148,-2.287081480026245,-2.3464536666870117,-2.2617244720458984,-1.371294379234314,-1.0033460855484009,-0.9448448419570923,0.697081446647644,0.6839206218719482,-0.7395395040512085,-0.6504567265510559,0.16823610663414001,-0.7261465787887573,-1.2320821285247803,-1.3606481552124023,-1.2388105392456055,-0.3425371050834656,0,1,0,35.01106262207031,1,other,0,0,us,0,0,0,1,0,1,"....Fabricated metal products, except machinery and equipment",34,344,2,0,0.91914302110672,103,1,NA,6.196293354034424
13,1994,22.9306697845459,0.04763168841600418,0,6.3574090003967285,9.623442649841309,10.979001998901367,2.222222328186035,-0.9195783138275146,-0.7197571396827698,-1.0488322973251343,-0.8064453601837158,-1.1840468645095825,-0.9791143536567688,-0.06888008862733841,-0.330148845911026,-0.35331642627716064,-1.0393133163452148,-1.3750293254852295,-0.45198318362236023,-0.4016507863998413,-1.371294379234314,-1.0033460855484009,-0.9448448419570923,-0.13879650831222534,-1.1387940645217896,-1.644203543663025,-0.6504567265510559,-0.8689124584197998,-0.7261465787887573,-1.2320821285247803,-1.3606481552124023,-1.2388105392456055,-1.4359804391860962,0,0,40,49.876319885253906,0,institution,0,0,us,0,0,0,1,43.79999923706055,0,........Chemicals excluding phamaceuticals,28,284,2,0,0.9399198889732361,35,1,NA,6.095527172088623
14,1994,34.51220703125,0.06817350536584854,0,8.690743446350098,10.835198402404785,12.50137710571289,3.058823585510254,-0.14210793375968933,-0.585725724697113,-0.31847336888313293,0.273000031709671,0.09870748966932297,NA,-0.9430699348449707,0.5444589257240295,0.5412489771842957,-1.0393133163452148,-1.3750293254852295,-0.45198318362236023,-0.4016507863998413,-0.4334923028945923,-0.13492870330810547,0.7572841048240662,0.697081446647644,-0.22743670642375946,1.0697886943817139,1.148805022239685,-0.8689124584197998,-0.7261465787887573,NA,-1.3606481552124023,0.8029830455780029,-0.3425371050834656,0,0,30.000001907348633,50.99905014038086,0,institution,0,0,us,0,0,0,1,45.80000305175781,0,"........Electrical machinery and apparatus, nec",36,367,3,0,0.9073176383972168,108,1,NA,6.643512725830078
15,1996,32.61178970336914,0.08434498310089111,0,7.459338665008545,10.783135414123535,12.095520973205566,3.944444417953491,0.6620097756385803,0.18079186975955963,0.05486167222261429,1.3756535053253174,0.7354312539100647,1.3437190055847168,0.8053097724914551,-0.330148845911026,0.5412489771842957,0.6811984181404114,0.44907480478286743,0.4952520430088043,-0.4016507863998413,-0.4334923028945923,1.6019060611724854,1.6083486080169678,0.697081446647644,1.595278024673462,0.16512459516525269,1.148805022239685,0.16823610663414001,2.0953309535980225,0.5921069383621216,0.6862051486968994,0.8029830455780029,-0.3425371050834656,0.05000000074505806,0,15.000000953674316,41.91471481323242,0,institution,0,0,us,0,0,0,1,45,0,"....Machinery and equipment, n.e.c.",35,356,3,0,0.9175119996070862,92,1,NA,6.502204895019531
16,1994,32.01276397705078,0.014090347103774548,0,8.389359474182129,13.450959205627441,14.334197044372559,4.277777671813965,0.9802201986312866,0.9587528705596924,0.8890712261199951,0.8170609474182129,1.094921350479126,1.3295198678970337,0.8053097724914551,1.4190666675567627,0.5412489771842957,1.1113263368606567,0.9051008224487305,0.9688696265220642,0.5283860564231873,0.973210871219635,1.1676974296569824,0.7572841048240662,1.1150203943252563,0.228241965174675,1.0697886943817139,1.148805022239685,1.205384612083435,1.1548383235931396,1.5042014122009277,0.6862051486968994,0.8029830455780029,1.2976279258728027,0.4000000059604645,0,75,55.62837600708008,0,institution,0,0,us,0,0,0,1,43,0,........Chemicals excluding phamaceuticals,28,289,2,0,0.8947896361351013,82,1,NA,7.227895736694336
17,1994,27.092273712158203,0.058668993413448334,0,8.05197811126709,11.252495765686035,12.42009449005127,3,-0.17969617247581482,-0.5937038660049438,-0.6854135990142822,-0.36150169372558594,0.3382003903388977,0.40322640538215637,-0.06888008862733841,0.5444589257240295,-0.35331642627716064,-1.0393133163452148,-1.3750293254852295,-0.45198318362236023,-1.3316876888275146,-0.4334923028945923,-0.13492870330810547,-0.9448448419570923,-0.13879650831222534,-0.22743670642375946,0.16512459516525269,0.2491741180419922,0.16823610663414001,0.21434588730335236,0.5921069383621216,0.6862051486968994,0.8029830455780029,-0.3425371050834656,0.25,0,50,48.88273620605469,0,private,0,0,us,0,0,0,1,40,0,"....Publishing, printing and reproduction of recorded media",27,272,2,0,0.8992372155189514,20,1,NA,6.197801113128662
18,1994,23.063365936279297,0.05353128910064697,0,6.833749771118164,9.805047035217285,11.533551216125488,3.444444417953491,0.20887640118598938,0.3247919976711273,0.4284294545650482,0.5051776170730591,-0.07635416835546494,-0.5372660756111145,-0.06888008862733841,0.5444589257240295,-0.35331642627716064,-0.17905746400356293,0.44907480478286743,0.4952520430088043,0.5283860564231873,0.5043097734451294,0.7334886789321899,-0.09378034621477127,0.697081446647644,0.6839206218719482,0.16512459516525269,0.2491741180419922,0.16823610663414001,-1.6666390895843506,0.5921069383621216,0.6862051486968994,-0.21791379153728485,-0.3425371050834656,0,0,3.25,35.57453918457031,0,founder,1,1,us,0,0,0,1,40.44029998779297,0,"....Motor vehicles, trailers and semi-trailers",37,375,3,0,0.965321958065033,33,1,NA,6.214608192443848
19,1994,29.675559997558594,0.0899653434753418,0,8.696410179138184,11.92099380493164,12.974385261535645,2.555555582046509,-0.6247785687446594,-0.58713299036026,-0.5012928247451782,0.06836877763271332,-1.0585083961486816,-0.9933133125305176,-0.06888008862733841,-0.330148845911026,-1.2478817701339722,-1.0393133163452148,-1.3750293254852295,-1.3992184400558472,-0.4016507863998413,0.5043097734451294,0.7334886789321899,-0.09378034621477127,-0.13879650831222534,-0.22743670642375946,0.16512459516525269,-1.550087571144104,0.16823610663414001,-1.6666390895843506,-0.31998756527900696,-2.3840746879577637,-0.21791379153728485,-1.4359804391860962,0,0,5,43.746742248535156,0,institution,0,0,us,0,0,0,1,40,0,....Paper and paper products,26,263,2,0,0.8403940796852112,66,1,NA,6.433603763580322
20,1998,10.36350154876709,0.12414312362670898,0,5.734634876251221,7.862882137298584,10.781723022460938,3.805555582046509,0.550819456577301,0.8235228657722473,0.69979095458984375,0.18141940236091614,0.48920172452926636,0.6383495330810547,1.2424046993255615,0.9817628264427185,1.435814380645752,1.1113263368606567,0.9051008224487305,0.4952520430088043,0.9934045076370239,0.03540874272584915,-0.5691373944282532,0.33175188302993774,0.27914246916770935,0.6839206218719482,1.0697886943817139,-0.6504567265510559,0.6868103742599487,0.6845921277999878,0.5921069383621216,0.17449183762073517,0.8029830455780029,0.750906229019165,0.009999999776482582,0,85,57.81198501586914,0,founder,1,1,us,0,0,0,1,51,0,"........Radio, television and communication equipment",36,366,3,0,0.9883536696434021,12,1,NA,5.256600856781006
21,1999,-21.554773330688477,0.5379732251167297,0,5.053694725036621,7.639161109924316,8.187577247619629,3.6111111640930176,0.3607170283794403,0.0658763125538826,0.4218018651008606,0.9457830786705017,0.3212342858314514,0.40322640538215637,-0.06888008862733841,-0.330148845911026,0.5412489771842957,-0.17905746400356293,0.44907480478286743,0.4952520430088043,0.5283860564231873,-0.4334923028945923,0.7334886789321899,0.7572841048240662,0.697081446647644,1.595278024673462,1.0697886943817139,0.2491741180419922,1.205384612083435,0.21434588730335236,0.5921069383621216,-0.3372214734554291,0.8029830455780029,-0.3425371050834656,0.10000000149011612,0,80,50.479026794433594,0,institution,0,0,us,0,0,0,1,43,0,"........Medical, precision and optical instruments, watches and clocks",38,382,3,0,0.9411107301712036,8,1,NA,5.727207183837891
22,1994,21.49323844909668,0.24833306670188904,0,6.475432872772217,8.525360107421875,9.797904968261719,4.166666507720947,0.9026350975036621,0.8468632698059082,0.9844076633453369,0.9333100318908691,0.9408784508705139,-0.0528208389878273,-0.06888008862733841,1.4190666675567627,1.435814380645752,-0.17905746400356293,1.3611268997192383,0.4952520430088043,1.4584228992462158,1.4421119689941406,-1.0033460855484009,1.6083486080169678,1.5329594612121582,1.595278024673462,0.16512459516525269,1.148805022239685,-1.906061053276062,0.21434588730335236,-0.31998756527900696,1.7096318006515503,1.8238798379898071,1.8443495035171509,0,1,15.000000953674316,42.630619049072266,0,founder,1,1,us,0,0,0,1,48,0,Other non-metallic mineral products,32,329,3,0,0.9746512174606323,37,1,NA,5.962314605712891
23,1994,20.18075942993164,0.04384104534983635,0,4.67048978805542,5.846438884735107,9.583144187927246,3.694444417953491,0.4327259659767151,0.4305869936943054,0.145239919424057,0.4901043772697449,0.40207725763320923,0.6383495330810547,1.2424046993255615,0.9817628264427185,0.9885316491127014,0.6811984181404114,-0.006951229181140661,-0.45198318362236023,0.06336764246225357,0.5043097734451294,0.7334886789321899,0.7572841048240662,0.697081446647644,-0.22743670642375946,0.6174566149711609,0.2491741180419922,0.6868103742599487,0.6845921277999878,0.5921069383621216,0.17449183762073517,0.29253461956977844,0.20418456196784973,0.009999999776482582,0,20,50.479026794433594,0,private,0,0,us,0,0,0,1,40.75,0,"........Medical, precision and optical instruments, watches and clocks",38,384,2,0,1.0806719064712524,22,1,NA,5.466901779174805
24,1994,24.63210105895996,0.08718357235193253,0,6.067962646484375,9.330698013305664,11.589479446411133,4.277777671813965,0.9716588258743286,0.8192983269691467,0.6078092455863953,1.1289443969726562,1.034142017364502,1.3295198678970337,0.8053097724914551,1.4190666675567627,1.435814380645752,1.5414543151855469,0.44907480478286743,0.4952520430088043,1.4584228992462158,-0.4334923028945923,1.6019060611724854,1.6083486080169678,1.5329594612121582,-0.22743670642375946,1.0697886943817139,0.2491741180419922,1.205384612083435,1.1548383235931396,1.5042014122009277,0.6862051486968994,1.8238798379898071,0.750906229019165,0.05000000074505806,0,25,64.32173156738281,0,institution,0,0,us,0,0,0,1,43.60000228881836,0,........Pharmaceuticals,28,283,3,0,1.1875540018081665,125,1,NA,6.641801834106445
25,1994,27.47084617614746,0.10910606384277344,0,7.766501426696777,11.838336944580078,13.104297637939453,3.222222328186035,0.015741247683763504,-0.32519909739494324,-0.13458538055419922,0.29620811343193054,0.19641481339931488,0.41742539405822754,-0.06888008862733841,-0.330148845911026,-0.35331642627716064,-1.0393133163452148,0.44907480478286743,-0.45198318362236023,-0.4016507863998413,-0.4334923028945923,0.7334886789321899,-0.09378034621477127,-0.13879650831222534,0.6839206218719482,0.16512459516525269,0.2491741180419922,0.16823610663414001,1.1548383235931396,-0.31998756527900696,0.6862051486968994,-0.21791379153728485,-0.3425371050834656,0,1,0,49.876319885253906,1,institution,0,0,us,0,0,0,1,0,1,........Chemicals excluding phamaceuticals,28,284,3,0,0.9378103017807007,158,1,NA,6.931777000427246
26,1994,8.552650451660156,0.031139278784394264,0,4.545420169830322,7.201916217803955,9.49122428894043,3.8333332538604736,0.5483528971672058,0.5940830707550049,1.1673026084899902,1.371856927871704,0.03204904869198799,0.8592736721038818,-0.06888008862733841,0.5444589257240295,-0.35331642627716064,-0.17905746400356293,0.44907480478286743,1.4424872398376465,0.5283860564231873,1.4421119689941406,1.6019060611724854,0.7572841048240662,1.5329594612121582,1.595278024673462,1.9744527339935303,-1.550087571144104,0.16823610663414001,0.21434588730335236,1.5042014122009277,-0.3372214734554291,-1.2388105392456055,-0.3425371050834656,0.15000000596046448,0,95,66.98516082763672,0,institution,0,0,us,0,0,0,1,40,0,"........Office, accounting and computing machinery",35,357,3,0,1.0072081089019775,26,1,NA,5.310739994049072
27,1999,17.33025360107422,0.033419035375118256,0,7.564238548278809,11.247422218322754,12.685646057128906,2.3333332538604736,-0.8029256463050842,-1.1162209510803223,-1.2452404499053955,-0.5704711675643921,-0.6224613189697266,-0.523067057132721,-0.9430699348449707,-1.2047566175460815,-2.1424472332000732,-0.17905746400356293,-1.3750293254852295,-2.3464536666870117,-1.3316876888275146,-0.4334923028945923,-0.13492870330810547,-0.9448448419570923,-0.9746744632720947,-0.22743670642375946,-0.7395395040512085,-0.6504567265510559,0.16823610663414001,-0.7261465787887573,-0.31998756527900696,-1.3606481552124023,-0.21791379153728485,-0.3425371050834656,0,0,50,36.130943298339844,0,institution,0,0,us,0,0,0,1,46,0,"....Fabricated metal products, except machinery and equipment",34,349,2,0,0.8796303868293762,5,1,NA,6.093245983123779
28,1998,10.1432466506958,0.5906755328178406,0,6.499786853790283,NA,8.131824493408203,3.222222328186035,0.023772958666086197,-0.5993729829788208,-0.6905635595321655,0.27733826637268066,0.5020244717597961,1.3295198678970337,-0.9430699348449707,0.5444589257240295,-1.2478817701339722,-0.17905746400356293,-0.46297726035118103,-0.45198318362236023,-1.3316876888275146,-1.371294379234314,0.7334886789321899,-0.09378034621477127,0.697081446647644,-0.22743670642375946,0.16512459516525269,-1.550087571144104,-0.8689124584197998,1.1548383235931396,1.5042014122009277,0.6862051486968994,0.8029830455780029,0.750906229019165,0.019999999552965164,0,20,34.21074676513672,0,private,0,0,us,0,0,0,1,43.60000228881836,0,....Rubber and plastics products,30,308,3,0,0.8973476886749268,7,1,NA,NA
29,1994,26.47633171081543,0.05514230579137802,0,8.724206924438477,12.131526947021484,13.492403030395508,4.166666507720947,0.8880546689033508,0.7145198583602905,1.163862943649292,0.6990739107131958,1.1695785522460938,1.799766182899475,-0.06888008862733841,0.5444589257240295,1.435814380645752,0.6811984181404114,0.44907480478286743,0.4952520430088043,1.4584228992462158,1.4421119689941406,0.7334886789321899,0.7572841048240662,1.5329594612121582,-0.22743670642375946,1.9744527339935303,-0.6504567265510559,-1.906061053276062,2.0953309535980225,1.5042014122009277,1.7096318006515503,0.8029830455780029,0.750906229019165,0,0,5,46.4879150390625,0,private,0,0,us,0,0,0,1,0,1,....Food products and beverages,20,208,2,0,0.8812817931175232,102,1,NA,7.197137832641602
30,1994,23.87310218811035,0.05397643893957138,0,6.860663890838623,9.11371898651123,11.539820671081543,3,-0.1986275613307953,-0.35095205903053284,-0.5115174055099487,-0.1336623579263687,-0.08342601358890533,-0.0528208389878273,0.8053097724914551,0.5444589257240295,0.5412489771842957,-0.17905746400356293,-0.46297726035118103,-1.3992184400558472,-1.3316876888275146,-0.4334923028945923,-0.13492870330810547,-0.9448448419570923,-0.13879650831222534,0.6839206218719482,1.0697886943817139,-0.6504567265510559,0.16823610663414001,0.21434588730335236,-0.31998756527900696,-0.3372214734554291,-0.21791379153728485,-0.3425371050834656,0.009999999776482582,0,25,50.479026794433594,0,institution,0,0,us,0,0,0,1,46,0,"........Medical, precision and optical instruments, watches and clocks",38,382,2,0,0.9419698715209961,57,1,NA,6.173556804656982
31,1995,18.88330841064453,0.0997060164809227,0,8.053696632385254,10.338802337646484,12.2540864944458,3.777777671813965,0.5277224183082581,0.7728027105331421,0.7978282570838928,0.18358850479125977,0.47929009795188904,0.41032588481903076,1.2424046993255615,0.5444589257240295,1.435814380645752,0.25107046961784363,0.9051008224487305,0.9688696265220642,0.9934045076370239,0.5043097734451294,-0.13492870330810547,-0.09378034621477127,0.27914246916770935,0.6839206218719482,0.6174566149711609,0.6989895701408386,1.205384612083435,0.6845921277999878,0.13605967164039612,0.17449183762073517,0.29253461956977844,0.750906229019165,0.009999999776482582,0,7.500000476837158,43.18563461303711,0,private,0,0,us,0,0,0,1,46.025001525878906,0,"....Machinery and equipment, n.e.c.",35,353,3,0,0.8911774158477783,129,1,NA,6.210931301116943
32,1994,17.215755462646484,0.06833182275295258,0,7.5232110023498535,12.168407440185547,13.115397453308105,2.055555582046509,-1.0666636228561401,-1.1074142456054688,-1.0609434843063354,-1.0192115306854248,-1.0530285835266113,-0.523067057132721,-1.8172597885131836,-0.330148845911026,-2.1424472332000732,-1.0393133163452148,-0.46297726035118103,-1.3992184400558472,-1.3316876888275146,-1.371294379234314,-1.0033460855484009,-1.7959092855453491,-0.13879650831222534,-1.1387940645217896,-0.7395395040512085,-1.550087571144104,0.16823610663414001,-0.7261465787887573,-0.31998756527900696,-1.3606481552124023,-1.2388105392456055,-1.4359804391860962,0,0,25,34.38382339477539,0,institution,0,0,us,0,0,0,1,40,0,........Non-ferrous metals,33,335,2,0,0.8932207226753235,90,1,NA,7.329308986663818
33,1996,23.92740249633789,0.08754360675811768,0,8.22684097290039,11.670117378234863,13.257265090942383,3.6666667461395264,0.4347379207611084,0.06792658567428589,0.24086904525756836,0.511574387550354,0.7576427459716797,0.8734726309776306,-0.06888008862733841,0.5444589257240295,-0.35331642627716064,-1.0393133163452148,0.44907480478286743,0.4952520430088043,0.5283860564231873,-0.4334923028945923,-1.0033460855484009,0.7572841048240662,0.697081446647644,1.595278024673462,0.16512459516525269,1.148805022239685,0.16823610663414001,1.1548383235931396,0.5921069383621216,1.7096318006515503,-0.21791379153728485,0.750906229019165,0.014999999664723873,0,22.75,34.38382339477539,0,institution,0,0,us,0,0,0,1,43.20000076293945,0,........Non-ferrous metals,33,335,3,0,0.8966760635375977,39,1,NA,7.015103816986084
34,1994,23.48405647277832,0.03985786437988281,0,6.4885969161987305,9.236982345581055,11.216713905334473,2.8235294818878174,-0.3422936201095581,-0.07573314011096954,-0.12943537533283234,-1.6070367097854614,-0.06682133674621582,-0.0528208389878273,-0.06888008862733841,-0.330148845911026,-0.35331642627716064,0.6811984181404114,-0.46297726035118103,-0.45198318362236023,-0.4016507863998413,0.5043097734451294,-1.8717634677886963,NA,-1.8105524778366089,-1.1387940645217896,0.16512459516525269,-0.6504567265510559,0.16823610663414001,0.21434588730335236,-0.31998756527900696,-0.3372214734554291,0.8029830455780029,-0.3425371050834656,0.009999999776482582,0,25,57.81198501586914,0,founder,1,1,us,0,0,0,1,37.72500228881836,0,"........Radio, television and communication equipment",36,366,3,0,0.9889683723449707,35,1,NA,5.41958475112915
